,original_name,company_name,average_amount_of_letters,average_amount_of_syllables,abcde,middle,vwxyz,vowel_to_length_ratio,most repetitions,spelling_errors,is_short_name,sound
4787,Affiliated Community Bancorp,affiliated community bancorp,8.666666666666666,3.6666666666666665,1,0,0,0.4230769230769231,3,0.3333333333333333,0,a104
4788,Advanced Flower Capital Inc,advanced flower capital,7.0,2.3333333333333335,1,0,0,0.38095238095238093,4,0.0,0,a310
4789,Advanced Fibre Communications Inc,advanced fibre communications,9.0,3.0,1,0,0,0.4074074074074074,3,0.0,0,c050
4790,American Farmland Co,american farmland,8.0,3.0,1,0,0,0.375,4,0.0,1,a506
4791,American First Corp,american first,6.5,2.5,1,0,0,0.38461538461538464,2,0.0,1,a506
4792,Applied Films Corp,applied films,6.0,1.5,1,0,0,0.3333333333333333,2,0.0,1,a140
4793,Africo Resources Ltd,africo resources,7.5,3.0,1,0,0,0.4666666666666667,3,0.5,1,r020
4794,AFC Cable Systems Inc,afc cable systems,5.0,1.6666666666666667,1,0,0,0.3333333333333333,3,0.0,0,s023
4795,Affiliated Capital Corp,affiliated capital,8.5,4.0,1,0,0,0.47058823529411764,4,0.0,1,a104
4796,African Discovery Group Inc,african discovery,8.0,3.5,1,0,0,0.4375,2,0.0,1,d020
4797,American Financial Enterprises Inc,american financial enterprises,9.333333333333334,3.6666666666666665,1,0,0,0.42857142857142855,4,0.0,0,e530
4798,AFSALA Bancorp Inc,afsala bancorp,6.5,2.5,1,0,0,0.38461538461538464,4,1.0,1,b052
4799,Atlanfed Bancorp Inc,atlanfed bancorp,7.5,2.5,1,0,0,0.3333333333333333,3,1.0,1,a340
4800,American Frontier Exploration Inc,american frontier exploration,9.0,3.3333333333333335,1,0,0,0.4444444444444444,4,0.0,0,e214
4801,Afton Food Group Ltd,afton food,4.5,1.5,1,0,0,0.4444444444444444,3,0.0,1,a130
4802,Morgan Stanley Africa Investment Fund Inc.,morgan stanley africa investment,7.25,2.5,0,1,0,0.3793103448275862,4,0.0,0,i510
4803,AmeriFed Financial Corp,amerifed financial,8.5,3.5,1,0,0,0.47058823529411764,3,0.5,1,f050
4804,American Future Fuel Corp,american future fuel,6.0,2.6666666666666665,1,0,0,0.5,3,0.0,0,a506
4805,Affinity Technology Group Inc,affinity technology,9.0,4.0,1,0,0,0.4444444444444444,2,0.0,1,t020
4806,Affirmative Insurance Holdings Inc,affirmative insurance,10.0,3.5,1,0,0,0.45,3,0.0,1,a106
4807,Affinity International Travel System,affinity international travel system,8.25,3.25,1,0,0,0.42424242424242425,5,0.0,0,i530
4808,Affymetrix Inc,affymetrix,10.0,4.0,1,0,0,0.4,2,1.0,1,a105
4809,Affymax Inc,affymax,7.0,3.0,1,0,0,0.42857142857142855,2,1.0,1,a105
4810,AFG Holdings Inc,afg,3.0,1.0,1,0,0,0.3333333333333333,1,0.0,1,a120
4811,Affiliated Hospital Products,affiliated hospital products,8.666666666666666,3.3333333333333335,1,0,0,0.38461538461538464,3,0.0,0,a104
4812,Atlas Financial Holdings Inc,atlas financial,7.0,2.5,1,0,0,0.42857142857142855,4,0.0,1,f050
4813,Acutus Medical Inc,acutus medical,6.5,3.0,1,0,0,0.46153846153846156,2,0.5,1,m030
4814,Atlantic Financial Corp,atlantic financial,8.5,3.0,1,0,0,0.4117647058823529,4,0.0,1,f050
4815,Two Roads Shared Trust - Anfield Universal Fixed Income ETF,two roads shared trust anfield universal fixed income,5.75,1.625,0,1,0,0.391304347826087,5,0.125,0,u501
4816,Armstrong Flooring Inc,armstrong flooring,8.5,2.0,1,0,0,0.29411764705882354,3,0.0,1,a652
4817,American Filtrona Corp,american filtrona,8.0,3.5,1,0,0,0.4375,3,0.5,1,a506
4818,Printrak International Inc,printrak international,10.5,3.5,0,1,0,0.38095238095238093,4,0.5,1,i530
4819,Allspring Broad Market Core Bond ETF,allspring broad market core,6.0,1.5,1,0,0,0.3333333333333333,4,0.25,0,a421
4820,VanEck Africa Index ETF,vaneck africa index,5.666666666666667,2.3333333333333335,0,0,1,0.4117647058823529,3,0.3333333333333333,0,v050
4821,AFCAN Mining Corp,afcan mining,5.5,2.0,1,0,0,0.36363636363636365,3,0.5,1,m050
4822,Aflac Incorporated,aflac incorporated,8.5,3.5,1,0,0,0.4117647058823529,3,0.5,1,i520
4823,First Trust Active Factor Large Cap ETF,first trust active factor large cap,5.0,1.3333333333333333,0,1,0,0.3333333333333333,5,0.0,0,a230
4824,American Fletcher Corp,american fletcher,8.0,3.0,1,0,0,0.375,3,0.0,1,a506
4825,Adflex Solutions Inc,adflex solutions,7.5,2.5,1,0,0,0.4,2,0.5,1,s040
4826,Air France KLM SA,air france klm,4.0,1.0,1,0,0,0.3333333333333333,2,0.3333333333333333,0,f605
4827,American Radio Systems Corp,american radio systems,6.666666666666667,3.0,1,0,0,0.45,3,0.0,0,a506
4828,AMFM Inc,amfm,4.0,1.0,1,0,0,0.25,2,1.0,1,a515
4829,First Trust Active Factor Mid Cap ETF,first trust active factor mid cap,4.666666666666667,1.3333333333333333,0,1,0,0.32142857142857145,5,0.0,0,a230
4830,AFR NuVenture Resources Inc,afr nuventure resources,7.0,2.3333333333333335,1,0,0,0.42857142857142855,4,0.3333333333333333,0,n010
4831,Affimed NV,affimed,7.0,3.0,1,0,0,0.42857142857142855,2,1.0,1,a105
4832,Alphamin Resources Corp,alphamin resources,8.5,3.0,1,0,0,0.4117647058823529,2,0.5,1,r020
4833,Tam Restaurants Inc,tam restaurants,7.0,2.0,0,1,0,0.35714285714285715,3,0.0,1,r023
4834,Affinia Group Holdings Inc,affinia,7.0,3.0,1,0,0,0.5714285714285714,2,1.0,1,a105
4835,Adrien Arpel Inc,adrien arpel,5.5,2.0,1,0,0,0.45454545454545453,2,0.5,1,a360
4836,AmeriFin Corp,amerifin,8.0,4.0,1,0,0,0.5,2,1.0,1,a506
4837,Afriore Ltd,afriore,7.0,2.0,1,0,0,0.5714285714285714,2,1.0,1,a160
4838,Alliance Fiber Optic Products Inc,alliance fiber optic products,6.5,2.25,1,0,0,0.38461538461538464,3,0.0,0,a405
4839,Affiliated Publications Inc,affiliated publications,11.0,4.5,1,0,0,0.45454545454545453,4,0.0,1,p014
4840,America First Part Preferred Equity,america first part preferred equity,6.2,2.2,1,0,0,0.41935483870967744,6,0.0,0,p601
4841,American Financial Realty Trust,american financial realty trust,7.0,2.75,1,0,0,0.42857142857142855,5,0.0,0,f050
4842,America First REIT Inc,america first reit,5.333333333333333,2.0,1,0,0,0.4375,3,0.0,0,a506
4843,America First Real Estate Investment Partners LP,america first real estate investment partners lp,6.0,2.142857142857143,1,0,0,0.35714285714285715,7,0.0,0,i510
4844,Forafric Agro Holdings Ltd,forafric agro,6.0,2.5,0,1,0,0.4166666666666667,3,0.5,1,f060
4845,Afferro Mining Inc,afferro mining,6.5,2.5,1,0,0,0.38461538461538464,2,0.5,1,a106
4846,Affirm Holdings Inc,affirm,6.0,2.0,1,0,0,0.3333333333333333,2,0.0,1,a106
4847,Associates First Capital Corp,associates first capital,7.333333333333333,2.6666666666666665,1,0,0,0.4090909090909091,4,0.0,0,a202
4848,Anchor Financial Corp,anchor financial,7.5,2.5,1,0,0,0.4,3,0.0,1,f050
4849,AmTrust Financial Services Inc,amtrust financial services,8.0,2.6666666666666665,1,0,0,0.375,3,0.3333333333333333,0,f050
4850,Advanced Fuel Systems Inc,advanced fuel systems,6.333333333333333,2.0,1,0,0,0.3684210526315789,3,0.0,0,a310
4851,First Trust Active Factor Small Cap ETF,first trust active factor small cap,5.0,1.3333333333333333,0,1,0,0.3,5,0.0,0,a230
4852,Apollo Senior Floating Rate Fund Inc,apollo senior floating rate,6.0,2.0,1,0,0,0.4583333333333333,4,0.0,0,f403
4853,American Manufacturing Co,american manufacturing,10.5,4.5,1,0,0,0.42857142857142855,4,0.0,1,m050
4854,Advanced Fiber Technologies (AFT) Income Fund,advanced fiber technologiesincome,10.333333333333334,3.3333333333333335,1,0,0,0.41935483870967744,5,0.3333333333333333,0,t020
4855,Diversified Alpha Fund II,diversified alpha ii,6.0,2.3333333333333335,1,0,0,0.5,5,0.0,0,d010
4856,American Film Technologies,american film technologies,8.0,3.0,1,0,0,0.4166666666666667,3,0.0,0,t020
4857,AfterMaster Inc,aftermaster,11.0,4.0,1,0,0,0.36363636363636365,2,1.0,1,a130
4858,Acuity Focused Total Return Trust,acuity focused total return trust,5.8,2.2,1,0,0,0.41379310344827586,6,0.0,0,f020
4859,American Furniture Co,american furniture,8.5,3.5,1,0,0,0.47058823529411764,3,0.0,1,f065
4860,American Freightways Corp,american freightways,9.5,3.0,1,0,0,0.42105263157894735,3,0.5,1,f602
4861,Alternative Fuel Systems 2004 Inc,alternative fuel systems,7.333333333333333,2.6666666666666665,1,0,0,0.4090909090909091,4,0.0,0,a430
4862,Ansul Co,ansul,5.0,2.0,1,0,0,0.4,1,1.0,1,a520
4863,Afexa Life Sciences Inc,afexa life sciences,5.666666666666667,2.3333333333333335,1,0,0,0.47058823529411764,4,0.3333333333333333,0,s205
4864,Afya Limited,afya,4.0,2.0,1,0,0,0.75,2,1.0,1,a100
4865,Alberta Focused Income & Growth Fund,alberta focused income growth,6.5,2.0,1,0,0,0.38461538461538464,3,0.0,0,a410
4866,First Majestic Silver Corp,first majestic silver,6.333333333333333,2.0,0,1,0,0.3157894736842105,3,0.0,0,m020
4867,AG Automotive Wharehouses Inc,automotive wharehouses,10.5,4.0,1,0,0,0.5238095238095238,3,0.5,1,w060
4868,AltaGas Canada Inc,altagas canada,6.5,3.0,1,0,0,0.46153846153846156,6,0.5,1,a430
4869,Asia Green Agriculture Corp,asia green agriculture,6.666666666666667,2.3333333333333335,1,0,0,0.5,3,0.0,0,a260
4870,Allied Gaming & Entertainment Inc,allied gaming entertainment,8.333333333333334,2.6666666666666665,1,0,0,0.4,4,0.0,0,e530
4871,AG Associates Inc,associates,10.0,4.0,1,0,0,0.5,3,0.0,1,a202
4872,Ally & Gargano Inc,ally gargano,5.5,2.5,1,0,0,0.45454545454545453,3,0.5,1,g062
4873,AGA Medical Holdings Inc,aga medical,5.0,2.5,1,0,0,0.5,3,0.0,1,m030
4874,Acres Gaming Inc,acres gaming,5.5,2.0,1,0,0,0.36363636363636365,2,0.0,1,g050
4875,Argent Bank/LA,argent bankla,6.0,2.0,1,0,0,0.3333333333333333,3,0.5,1,a620
4876,Aston Hill Global Agribusiness Fund,aston hill global agribusiness,6.75,2.25,1,0,0,0.37037037037037035,4,0.0,0,a260
4877,American General Corp,american general,7.5,3.5,1,0,0,0.4666666666666667,3,0.0,1,a506
4878,Advent Claymore Convertible Securities and Income Fund II,advent claymore convertible securities and income ii,6.571428571428571,2.2857142857142856,1,0,0,0.45652173913043476,7,0.0,0,c051
4879,OneMain Finance Corp,onemain finance,7.0,2.5,0,1,0,0.5,4,0.5,1,o505
4880,Amarillo Gold Corp,amarillo gold,6.0,2.5,1,0,0,0.4166666666666667,3,0.0,1,a506
4881,Gensource Potash Corporation,gensource potash,7.5,2.0,0,1,0,0.4,2,0.5,1,g052
4882,Anchor Glass Container Corp,anchor glass container,6.666666666666667,2.0,1,0,0,0.35,3,0.0,0,c053
4883,AG Chemical Equipment Inc,chemical equipment,8.5,3.0,1,0,0,0.4117647058823529,3,0.0,1,e201
4884,Angelciti Entertainment Inc,angelciti entertainment,11.0,4.0,1,0,0,0.4090909090909091,4,0.5,1,e530
4885,AGCO Corp,agco,4.0,2.0,1,0,0,0.5,1,1.0,1,a200
4886,Andes Gold Corp,andes gold,4.5,1.5,1,0,0,0.3333333333333333,2,0.0,1,a530
4887,abrdn Global Dynamic Dividend Fund,abrdn global dynamic dividend,6.5,2.25,1,0,0,0.34615384615384615,5,0.25,0,d010
4888,Andy Gard Corp,andy gard,4.0,1.5,1,0,0,0.375,2,0.0,1,a530
4889,Applied Graphics Technologies Inc.,applied graphics technologies,9.0,2.6666666666666665,1,0,0,0.37037037037037035,3,0.0,0,t020
4890,Alarmguard Holdings Inc,alarmguard,10.0,3.0,1,0,0,0.4,3,1.0,1,a406
4891,Antioquia Gold Inc,antioquia gold,6.5,2.0,1,0,0,0.5384615384615384,2,0.5,1,a530
4892,Agri Dynamics Inc,agri dynamics,6.0,2.5,1,0,0,0.4166666666666667,2,0.5,1,d050
4893,A.G. Edwards Inc.,ag edwards,4.5,1.5,1,0,0,0.3333333333333333,2,0.0,1,e306
4894,Angel Entertainment Inc,angel entertainment,9.0,3.0,1,0,0,0.3888888888888889,4,0.0,1,e530
4895,EGShares GEMS Composite ETF,egshares gems composite,7.0,2.3333333333333335,1,0,0,0.38095238095238093,4,0.3333333333333333,0,c051
4896,Agenus Inc/DE,agenus de,4.0,2.0,1,0,0,0.5,2,0.5,1,a205
4897,American Government Income Fund,american government income,8.0,3.0,1,0,0,0.4166666666666667,4,0.0,0,g010
4898,American Girl Fashions,american girl fashions,6.666666666666667,2.3333333333333335,1,0,0,0.4,3,0.0,0,a506
4899,AGF Management Ltd,agf management,6.5,2.0,1,0,0,0.38461538461538464,3,0.5,1,m050
4900,AGF Master LP,agf master lp,3.6666666666666665,1.6666666666666667,1,0,0,0.2727272727272727,2,0.3333333333333333,0,m023
4901,AgroFresh Solutions Inc,agrofresh solutions,9.0,3.0,1,0,0,0.3888888888888889,3,0.5,1,a260
4902,Agrify Corp,agrify,6.0,3.0,1,0,0,0.5,1,1.0,1,a260
4903,iShares Core US Aggregate Bond ETF,ishares core us aggregate,5.5,2.0,0,1,0,0.45454545454545453,4,0.25,0,a260
4904,Evolve Canadian Aggregate Bond Enhanced Yield Fund,evolve canadian aggregate enhanced yield,7.2,2.4,1,0,0,0.4722222222222222,7,0.0,0,a260
4905,Aguirre Co,aguirre,7.0,3.0,1,0,0,0.5714285714285714,2,0.0,1,a206
4906,IQ Enhanced Core Bond U.S. ETF,iq enhanced core us,4.0,1.25,0,1,0,0.4375,3,0.0,0,e505
4907,Toubani Resources Ltd,toubani resources,8.0,3.0,0,1,0,0.5,2,0.5,1,r020
4908,Simplify Aggregate Bond ETF,simplify aggregate,8.5,3.0,0,1,0,0.4117647058823529,3,0.0,1,a260
4909,IQ Enhanced Core Plus Bond U.S. ETF,iq enhanced core plus us,4.0,1.2,0,1,0,0.4,3,0.0,0,e505
4910,Harbor Disciplined Bond ETF,harbor disciplined,8.5,2.5,0,1,0,0.35294117647058826,3,0.0,1,d020
4911,WisdomTree Yield Enhanced U.S. Aggregate Bond Fund,wisdomtree yield enhanced us aggregate,6.8,1.8,0,0,1,0.4411764705882353,7,0.2,0,w023
4912,Aggie Oil Co,aggie oil,4.0,1.5,1,0,0,0.625,2,0.0,1,a200
4913,AG Growth International Inc,growth international,9.5,3.0,0,1,0,0.3684210526315789,3,0.0,1,i530
4914,Aureus Greenway Holdings Inc,aureus greenway,7.0,2.0,1,0,0,0.5714285714285714,3,0.0,1,g605
4915,Aeon Global Health Corp,aeon global health,5.333333333333333,1.3333333333333333,1,0,0,0.4375,3,0.0,0,g401
4916,Agility Health Inc,agility health,6.5,2.5,1,0,0,0.46153846153846156,2,0.0,1,a204
4917,Alamos Gold Inc,alamos gold,5.0,2.0,1,0,0,0.4,2,0.0,1,a405
4918,Alta Genetics Inc,alta genetics,6.0,2.5,1,0,0,0.4166666666666667,2,0.0,1,g050
4919,AmWINS Group Inc,amwins,6.0,2.0,1,0,0,0.3333333333333333,1,1.0,1,a505
4920,Alamos Gold Inc -Old,alamos gold old,4.333333333333333,1.6666666666666667,1,0,0,0.38461538461538464,3,0.0,0,a405
4921,Athanor Group Inc,athanor,7.0,3.0,1,0,0,0.42857142857142855,2,0.0,1,a305
4922,iShares Inflation Hedged U.S. Aggregate Bond ETF,ishares inflation hedged us aggregate,6.6,2.2,0,1,0,0.42424242424242425,5,0.2,0,i514
4923,Applied Genetics International Inc,applied genetics international,9.333333333333334,3.3333333333333335,1,0,0,0.42857142857142855,4,0.0,0,i530
4924,Agile Software Corp,agile software,6.5,2.0,1,0,0,0.46153846153846156,2,0.0,1,s013
4925,AgileThought Inc,agilethought,12.0,4.0,1,0,0,0.4166666666666667,2,1.0,1,a204
4926,American Graphite Technologies Inc,american graphite technologies,9.333333333333334,3.3333333333333335,1,0,0,0.42857142857142855,4,0.0,0,t020
4927,Agios Pharmaceuticals Inc,agios pharmaceuticals,10.0,3.5,1,0,0,0.45,4,0.0,1,p065
4928,Aegis Communications Group,aegis communications,9.5,3.5,1,0,0,0.47368421052631576,3,0.0,1,c050
4929,KraneShares Artificial Intelligence & Technology ETF,kraneshares artificial intelligence technology,10.75,4.0,0,1,0,0.4186046511627907,6,0.25,0,i530
4930,AtheroGenics Inc,atherogenics,12.0,5.0,1,0,0,0.4166666666666667,2,1.0,1,a306
4931,agilon health inc,agilon health,6.0,2.0,1,0,0,0.4166666666666667,2,0.5,1,a204
4932,Angelica Corp,angelica,8.0,4.0,1,0,0,0.5,2,0.0,1,a520
4933,Atlantic Gulf Communities Corp,atlantic gulf communities,7.666666666666667,2.6666666666666665,1,0,0,0.391304347826087,3,0.0,0,c050
4934,AdvisorShares Accuvest Global Long Short ETF,advisorshares accuvest global long short,7.2,2.4,1,0,0,0.3333333333333333,5,0.4,0,a310
4935,Federal Agricultural Mortgage Corp.,federal agricultural mortgage,9.0,3.3333333333333335,0,1,0,0.4074074074074074,4,0.0,0,a260
4936,Amalgamated Sugar Co,amalgamated sugar,8.0,3.5,1,0,0,0.4375,5,0.0,1,a504
4937,American Gold Minerals Corp,american gold minerals,6.666666666666667,2.6666666666666665,1,0,0,0.4,3,0.0,0,a506
4938,Angiomedics Inc,angiomedics,11.0,5.0,1,0,0,0.45454545454545453,2,1.0,1,a520
4939,AGM Group Holdings Inc,agm,3.0,1.0,1,0,0,0.3333333333333333,1,0.0,1,a250
4940,Themes Silver Miners ETF,themes silver miners,6.0,1.6666666666666667,0,1,0,0.3333333333333333,4,0.0,0,t050
4941,Aldridge Minerals Inc,aldridge minerals,8.0,2.5,1,0,0,0.375,2,0.0,1,a436
4942,Algoma Central Corp,algoma central,6.5,2.5,1,0,0,0.38461538461538464,3,0.0,1,c053
4943,AGM Industries Inc,agm industries,6.5,2.0,1,0,0,0.38461538461538464,2,0.0,1,i530
4944,Angus Mining Inc,angus mining,5.5,2.0,1,0,0,0.36363636363636365,3,0.0,1,m050
4945,AutoGenomics Inc,autogenomics,12.0,5.0,1,0,0,0.5,2,1.0,1,a030
4946,Allergan PLC,allergan,8.0,3.0,1,0,0,0.375,2,1.0,1,a406
4947,Allergan Pharmaceuticals Inc,allergan pharmaceuticals,11.5,4.0,1,0,0,0.391304347826087,5,0.5,1,p065
4948,Allegheny Bancshares Inc,allegheny bancshares,9.5,3.0,1,0,0,0.3684210526315789,3,0.5,1,b052
4949,AGNC Investment Corp,agnc investment,7.0,2.0,1,0,0,0.2857142857142857,3,0.5,1,i510
4950,WisdomTree Negative Duration US Aggregate Bond Fund,wisdomtree negative duration us aggregate,7.4,2.4,0,0,1,0.4594594594594595,6,0.2,0,w023
4951,Argonaut Technologies Inc,argonaut technologies,10.0,3.5,1,0,0,0.45,3,0.0,1,t020
4952,Assured Guaranty Ltd,assured guaranty,7.5,2.5,1,0,0,0.4666666666666667,3,0.0,1,g060
4953,Algo Group Inc,algo,4.0,2.0,1,0,0,0.5,1,0.0,1,a420
4954,ETFS Asian Gold Trust,etfs asian gold trust,4.5,1.25,1,0,0,0.3333333333333333,3,0.25,0,a205
4955,Gavekal Asia Pacific Government Bond ETF,gavekal asia pacific government,7.0,2.75,0,1,0,0.42857142857142855,5,0.25,0,g010
4956,Adaptive Alpha Opportunities ETF,adaptive alpha opportunities,8.666666666666666,3.3333333333333335,1,0,0,0.46153846153846156,4,0.0,0,o106
4957,AMERIGROUP Corp,amerigroup,10.0,4.0,1,0,0,0.5,2,1.0,1,a506
4958,American Garden Products Inc,american garden products,7.333333333333333,2.6666666666666665,1,0,0,0.36363636363636365,3,0.0,0,a506
4959,Agouron Pharmaceuticals Inc,agouron pharmaceuticals,11.0,4.0,1,0,0,0.45454545454545453,4,0.5,1,p065
4960,Agripost Inc,agripost,8.0,3.0,1,0,0,0.375,1,1.0,1,a260
4961,ProShares Ultra Silver,proshares ultra silver,6.666666666666667,2.3333333333333335,0,1,0,0.35,4,0.3333333333333333,0,p602
4962,First Trust Active Global Quality Income ETF,first trust active global quality income,5.833333333333333,1.8333333333333333,0,1,0,0.4,5,0.0,0,q040
4963,Avangrid Inc,avangrid,8.0,3.0,1,0,0,0.375,2,1.0,1,a105
4964,American Agronomics,american agronomics,9.0,4.0,1,0,0,0.4444444444444444,3,0.0,1,a260
4965,Argentaria Caja Post Banc HP,argentaria caja post banc hp,4.8,1.8,1,0,0,0.375,6,0.4,0,a620
4966,Agere Systems Inc.,agere systems,6.0,2.0,1,0,0,0.4166666666666667,3,0.5,1,s023
4967,Agra Industries Ltd,agra industries,7.0,2.5,1,0,0,0.42857142857142855,2,0.0,1,i530
4968,Russell Aggressive Growth ETF,russell aggressive growth,7.666666666666667,2.0,0,1,0,0.30434782608695654,4,0.0,0,a260
4969,iShares Interest Rate Hedged U.S. Aggregate Bond ETF,ishares interest rate hedged us aggregate,6.0,1.8333333333333333,0,1,0,0.4166666666666667,8,0.16666666666666666,0,a260
4970,AgriFORCE Growing Systems Ltd,agriforce growing systems,7.666666666666667,2.3333333333333335,1,0,0,0.34782608695652173,3,0.3333333333333333,0,a260
4971,Agridyne Technologies Inc,agridyne technologies,10.0,3.5,1,0,0,0.45,3,0.5,1,t020
4972,Adecoagro SA,adecoagro,9.0,4.0,1,0,0,0.5555555555555556,2,1.0,1,a302
4973,Associated Group Inc,associated,10.0,5.0,1,0,0,0.5,2,0.0,1,a202
4974,Absa Group Ltd,absa,4.0,2.0,1,0,0,0.5,2,0.0,1,a120
4975,Agraquest Inc,agraquest,9.0,3.0,1,0,0,0.4444444444444444,2,1.0,1,a260
4976,Agristar Inc,agristar,8.0,3.0,1,0,0,0.375,2,1.0,1,a260
4977,Agile Therapeutics Inc,agile therapeutics,8.5,3.0,1,0,0,0.47058823529411764,3,0.0,1,t060
4978,PlayAGS Inc,playags,7.0,1.0,0,1,0,0.42857142857142855,2,1.0,1,p402
4979,Saga Systems Inc,saga systems,5.5,2.0,0,1,0,0.36363636363636365,4,0.0,1,s023
4980,AGS Computers Inc,ags computers,6.0,2.0,1,0,0,0.3333333333333333,2,0.0,1,c051
4981,Advanced Genetic Sciences,advanced genetic sciences,7.666666666666667,2.6666666666666665,1,0,0,0.391304347826087,5,0.0,0,a310
4982,Ameriguard Security Services Inc,ameriguard security services,8.666666666666666,3.6666666666666665,1,0,0,0.46153846153846156,4,0.3333333333333333,0,a506
4983,Argentum Silver Corp,argentum silver,7.0,2.5,1,0,0,0.35714285714285715,2,0.0,1,a620
4984,iShares MSCI Argentina and Global Exposure,ishares msci argentina and global exposure,6.166666666666667,2.3333333333333335,0,1,0,0.40540540540540543,5,0.3333333333333333,0,a620
4985,American General Hospitality,american general hospitality,8.666666666666666,4.0,1,0,0,0.46153846153846156,4,0.0,0,h021
4986,Applied Genetic Technologies Corp,applied genetic technologies,8.666666666666666,3.0,1,0,0,0.4230769230769231,5,0.0,0,t020
4987,Agiliti Inc,agiliti,7.0,4.0,1,0,0,0.5714285714285714,3,1.0,1,a204
4988,Agritek Holdings Inc,agritek,7.0,3.0,1,0,0,0.42857142857142855,1,1.0,1,a260
4989,Agritope Inc,agritope,8.0,3.0,1,0,0,0.5,1,1.0,1,a260
4990,Angstrom Technologies Inc,angstrom technologies,10.0,3.0,1,0,0,0.35,3,0.0,1,t020
4991,Agrium Inc.,agrium,6.0,2.0,1,0,0,0.5,1,1.0,1,a260
4992,Arctic Glacier Income Fund,arctic glacier income,6.333333333333333,2.0,1,0,0,0.42105263157894735,4,0.0,0,g402
4993,Adelante Shares RE Growth Exchange-Traded Fund,adelante re growth exchangetraded,7.5,2.5,1,0,0,0.36666666666666664,6,0.25,0,e205
4994,Anderson Greenwood & Co,anderson greenwood,8.5,2.5,1,0,0,0.4117647058823529,3,0.0,1,g605
4995,Atmospheric Glow Technologies Inc.,atmospheric glow technologies,9.0,3.0,1,0,0,0.37037037037037035,4,0.0,0,t020
4996,Argan Inc,argan,5.0,2.0,1,0,0,0.4,2,0.0,1,a620
4997,Agribrands International Inc,agribrands international,11.5,4.0,1,0,0,0.391304347826087,4,0.5,1,i530
4998,AGT Food and Ingredients Inc,agt food and ingredients,5.25,1.75,1,0,0,0.38095238095238093,3,0.0,0,i526
4999,Argosy Gaming Co,argosy gaming,6.0,2.5,1,0,0,0.4166666666666667,3,0.0,1,a620
5000,Agilysys Inc,agilysys,8.0,4.0,1,0,0,0.5,2,1.0,1,a204
5001,iShares Agency Bond ETF,ishares agency,6.5,3.0,0,1,0,0.46153846153846156,2,0.5,1,i206
5002,WisdomTree Interest Rate Hedged US Aggregate Bond Fund,wisdomtree interest rate hedged us aggregate,6.5,1.6666666666666667,0,0,1,0.41025641025641024,9,0.16666666666666666,0,w023
